MANDT,BUKRS,BELNR,GJAHR,BUZEI,BUZID,AUGDT,AUGCP,AUGBL,BSCHL,KOART,UMSKZ,UMSKS,ZUMSK,SHKZG,GSBER,PARGB,MWSKZ,QSSKZ,DMBTR,WRBTR,TXBHW,TXBFW,MWSTS,WMWST,HWBAS,FWBAS,SHZUZ,MWART,TXGRP,KTOSL,BVTYP,QSSHB,VALUT,ZUONR,SGTXT,VBUND,BEWAR,VORGN,KOKRS,KOSTL,AUFNR,SAKNR,HKONT,KUNNR,LIFNR,XBILK,GVTYP,ZFBDT,ZTERM,ZBD1T,ZBD2T,ZBD3T,ZBD1P,ZBD2P,SKFBT,SKNTO,WSKTO,ZLSCH,ZLSPR,ZBFIX,MWSK2,DMBT3,WRBT3,LANDL,MSCHL,MANSP,MADAT,MANST,MABER,VPRSV,BWKEY,PRCTR,XHKOM,TXJCD,PROJK,DMBE2,DMBE3,MWST2,MWST3,SKNT2,SKNT3,HWMET,TXBH2,TXBH3,XREF1,XREF2,XREF3,KIDNO,TXDAT,PYAMT,BUPLA,SECCO,XOPVW,KKBER,STCEG,Unnamed: 96,Unnamed: 97,Unnamed: 98
800,RS03,1800003674,2025,2, ,,, ,50,S, , , ,H,SBAP, ,D§, ,246696.2,246696.2,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,C001792 BEO-DRAGOS, , , ,RFBU,EURP,SBAP9998, , ,70111007, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , , , , ,,,
800,RS03,1800003674,2025,3, ,,, ,50,S, , , ,H,SBAP, ,D§, ,823137.05,823137.05,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,C001792 BEO-DRAGOS, , , ,RFBU,EURP,SBAP9998, , ,70111007, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , , , , ,,,
800,RS03,1800003674,2025,4,T,,, ,50,S, , , ,H, , ,D§, ,213966.65,213966.65,0,0,0.0,0.0,1069833.25,1069833.25, ,A,1,MWS, ,0,,20251112, , , ,RFBU,EURP, , , ,43104800, , ,X, ,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , , , , ,,,
800,RS03,1800003683,2025,1, ,,, ,1,D, , , ,S,SBAP, ,D§, ,1275303.58,1275303.58,0,0,212550.6,212550.6,0.0,0.0, , ,0, , ,0,, , , , ,RFBU,EURP, , ,41100000,41100000,171022, ,X, ,2025-11-12,6,60,0,0,0.0,0,1275303.58,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , ,X,SBAP, ,,,
800,RS03,1800003683,2025,2, ,,, ,50,S, , , ,H,SBAP, ,D§, ,1062752.98,1062752.98,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,C001792 BEO-DRAGOS, , , ,RFBU,EURP,SBAP9998, , ,70111007, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , , , , ,,,
800,RS02,1800009697,2025,1, ,,, ,1,D, , , ,S,SBEL, ,D§, ,1713816.48,1713816.48,0,0,285636.08,285636.08,0.0,0.0, , ,0, , ,0,,6304001M & M FRUIT, , , ,RFBU,EURP, , ,41100000,41100000,252016, ,X, ,2025-09-30,6,60,0,0,0.0,0,1713816.48,0.0,0.0,Z, , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,6304001, , , ,,0, , ,X,RS02, ,,,
800,RS02,1800009697,2025,2, ,,, ,50,S, , , ,H,SBEL, ,D§, ,1428180.4,1428180.4,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,20250930,6304001M & M FRUITS, , ,RFBU,EURP,SBEL9997, , ,70111010, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,C, , , ,,0, , , , , ,,,
800,RS02,1800009697,2025,3,T,,, ,50,S, , , ,H,SBEL, ,D§, ,285636.08,285636.08,0,0,0.0,0.0,1428180.4,1428180.4, ,A,1,MWS, ,0,,20250930, , , ,RFBU,EURP, , , ,43104800, , ,X, ,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , , , , ,,,
800,RS02,1800009698,2025,1, ,,, ,1,D, , , ,S,SBEL, ,J§, ,795708.68,6789.3,0,0,0.0,0.0,0.0,0.0, , ,0, , ,0,,3695001KING DOO LU, , , ,RFBU,EURP, , ,41100100,41100100,251920, ,X, ,2025-09-30,7,75,0,0,0.0,0,6789.3,0.0,0.0,Z, , , ,0,0,BA, , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,3695001, , , ,,0, , ,X,RS02, ,,,
800,RS02,1800009698,2025,2, ,,, ,50,S, , , ,H,SBEL, ,J§, ,203931.04,1740.02,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,20250930,3695001KING DOO LUKAVAC, , ,RFBU,EURP,SBEL9997, , ,70121010, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,C, , , ,,0, , , , , ,,,
800,RS02,1800009698,2025,3, ,,, ,50,S, , , ,H,SBEL, ,J§, ,333030.8,2841.55,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,20250930,3695001KING DOO LUKAVAC, , ,RFBU,EURP,SBEL9997, , ,70121010, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,C, , , ,,0, , , , , ,,,
800,RS02,1800009698,2025,4, ,,, ,50,S, , , ,H,SBEL, ,J§, ,258746.84,2207.73,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,20250930,3695001KING DOO LUKAVAC, , ,RFBU,EURP,SBEL9997, , ,70121010, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,C, , , ,,0, , , , , ,,,
800,RS02,1800009705,2025,1, ,,, ,1,D, , , ,S,SBEL, ,J§, ,431881.14,3684.98,0,0,0.0,0.0,0.0,0.0, , ,0, , ,0,,3695001KING DOO LU, , , ,RFBU,EURP, , ,41100100,41100100,251920, ,X, ,2025-09-30,7,75,0,0,0.0,0,3684.98,0.0,0.0,Z, , , ,0,0,BA, , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,3695001, , , ,,0, , ,X,RS02, ,,,
800,RS02,1800009705,2025,2, ,,, ,50,S, , , ,H,SBEL, ,J§, ,84126.45,717.8,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,20250930,3695001KING DOO LUKAVAC, , ,RFBU,EURP,SBEL9997, , ,70121011, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,SH, , , ,,0, , , , , ,,,
800,RS02,1800009705,2025,3, ,,, ,50,S, , , ,H,SBEL, ,J§, ,171426.68,1462.68,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,20250930,3695001KING DOO LUKAVAC, , ,RFBU,EURP,SBEL9997, , ,70121011, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,SH, , , ,,0, , , , , ,,,
800,RS02,1800009705,2025,4, ,,, ,50,S, , , ,H,SBEL, ,J§, ,11457.51,97.76,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,20250930,3695001KING DOO LUKAVAC, , ,RFBU,EURP,SBEL9997, , ,70121011, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,SH, , , ,,0, , , , , ,,,
800,RS02,1800009705,2025,5, ,,, ,50,S, , , ,H,SBEL, ,J§, ,91874.57,783.91,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,20250930,3695001KING DOO LUKAVAC, , ,RFBU,EURP,SBEL9997, , ,70121011, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,SH, , , ,,0, , , , , ,,,
800,RS02,1800009705,2025,6, ,,, ,50,S, , , ,H,SBEL, ,J§, ,72995.93,622.83,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,20250930,3695001KING DOO LUKAVAC, , ,RFBU,EURP,SBEL9997, , ,70121011, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,SH, , , ,,0, , , , , ,,,
800,RS02,1800010338,2025,2, ,,, ,50,S, , , ,H,SBEL, ,D§, ,87469.2,87469.2,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,20251017,20446000RUBIN AD, , ,RFBU,EURP,SBEL9997, , ,70111010, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,C, , , ,,0, , , , , ,,,
800,RS02,1800010338,2025,3, ,,, ,50,S, , , ,H,SBEL, ,D§, ,268945.6,268945.6,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,20251017,20446000RUBIN AD, , ,RFBU,EURP,SBEL9997, , ,70111010, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,C, , , ,,0, , , , , ,,,
800,RS02,1800009508,2025,2, ,,, ,50,S, , , ,H,SBEL, ,J§, ,31179.47,266.06,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,20250925,3197001BIMAL DD ZA PROIZVODNJU ULJA, , ,RFBU,EURP,SBEL9997, , ,70121010, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,C, , , ,,0, , , , , ,,,
800,RS02,1800009508,2025,3, ,,, ,50,S, , , ,H,SBEL, ,J§, ,549110.62,4685.66,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,20250925,3197001BIMAL DD ZA PROIZVODNJU ULJA, , ,RFBU,EURP,SBEL9997, , ,70121010, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,C, , , ,,0, , , , , ,,,
800,RS02,1800009836,2025,1, ,,, ,1,D, , , ,S,SBEL, ,D§, ,155226.24,155226.24,0,0,25871.04,25871.04,0.0,0.0, , ,0, , ,0,,6813001LAKI DOO, , , ,RFBU,EURP, , ,41100000,41100000,252032, ,X, ,2025-10-03,6,60,0,0,0.0,0,155226.24,0.0,0.0,Z, , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,6813001, , , ,,0, , ,X,RS02, ,,,
800,RS02,1800011017,2025,11,T,,, ,50,S, , , ,H,SBEL, ,D§, ,453562.28,453562.28,0,0,0.0,0.0,2267811.4,2267811.4, ,A,1,MWS, ,0,,20251104, , , ,RFBU,EURP, , , ,43104800, , ,X, ,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , , , , ,,,
800,RS02,1800011018,2025,1, ,,, ,1,D, , , ,S,SBEL, ,D§, ,828361.92,828361.92,0,0,138060.32,138060.32,0.0,0.0, , ,0, , ,0,,2728001PEŠTAN DOO, , , ,RFBU,EURP, , ,41100000,41100000,251891, ,X, ,2025-11-04,6,60,0,0,0.0,0,828361.92,0.0,0.0,Z, , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,2728001, , , ,,0, , ,X,RS02, ,,,
800,RS02,1800011018,2025,2, ,,, ,50,S, , , ,H,SBEL, ,D§, ,311091.0,311091.0,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,20251104,2728001PEŠTAN  DOO, , ,RFBU,EURP,SBEL9997, , ,70111010, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,C, , , ,,0, , , , , ,,,
800,RS02,1800011018,2025,3, ,,, ,50,S, , , ,H,SBEL, ,D§, ,210803.2,210803.2,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,20251104,2728001PEŠTAN  DOO, , ,RFBU,EURP,SBEL9997, , ,70111010, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,C, , , ,,0, , , , , ,,,
800,RS02,1800011018,2025,4, ,,, ,50,S, , , ,H,SBEL, ,D§, ,168407.4,168407.4,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,20251104,2728001PEŠTAN  DOO, , ,RFBU,EURP,SBEL9997, , ,70111010, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,C, , , ,,0, , , , , ,,,
800,RS02,1800011018,2025,5,T,,, ,50,S, , , ,H,SBEL, ,D§, ,138060.32,138060.32,0,0,0.0,0.0,690301.6,690301.6, ,A,1,MWS, ,0,,20251104, , , ,RFBU,EURP, , , ,43104800, , ,X, ,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , , , , ,,,
800,RS02,1800011019,2025,1, ,,, ,1,D, , , ,S,SBEL, ,D§, ,319751.52,319751.52,0,0,53291.92,53291.92,0.0,0.0, , ,0, , ,0,,2416001ONDINA D.O., , , ,RFBU,EURP, , ,41100000,41100000,251883, ,X, ,2025-11-04,6,60,0,0,0.0,0,319751.52,0.0,0.0,Z, , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,2416001, , , ,,0, , ,X,RS02, ,,,
800,RS02,1800011001,2025,3, ,,, ,50,S, , , ,H,SBEL, ,D§, ,81000.8,81000.8,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,20251104,8119002KRNJEŠEVCI, , ,RFBU,EURP,SBEL9997, , ,70111011, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,SH, , , ,,0, , , , , ,,,
800,RS02,1800011001,2025,4, ,,, ,50,S, , , ,H,SBEL, ,D§, ,77887.2,77887.2,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,20251104,8119002KRNJEŠEVCI, , ,RFBU,EURP,SBEL9997, , ,70111011, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,SH, , , ,,0, , , , , ,,,
800,RS02,1800011001,2025,5, ,,, ,50,S, , , ,H,SBEL, ,D§, ,54951.0,54951.0,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,20251104,8119002KRNJEŠEVCI, , ,RFBU,EURP,SBEL9997, , ,70111011, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,SH, , , ,,0, , , , , ,,,
800,RS02,1800011001,2025,6,T,,, ,50,S, , , ,H,SBEL, ,D§, ,53873.96,53873.96,0,0,0.0,0.0,269369.8,269369.8, ,A,1,MWS, ,0,,20251104, , , ,RFBU,EURP, , , ,43104800, , ,X, ,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , , , , ,,,
800,RS02,1800011245,2025,3, ,,, ,50,S, , , ,H,SBEL, ,D§, ,568146.0,568146.0,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,20251111,20601000SPAJIĆ CO, , ,RFBU,EURP,SBEL9997, , ,70111010, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,C, , , ,,0, , , , , ,,,
800,RS02,1800011245,2025,4,T,,, ,50,S, , , ,H,SBEL, ,D§, ,274962.0,274962.0,0,0,0.0,0.0,1374810.0,1374810.0, ,A,1,MWS, ,0,,20251111, , , ,RFBU,EURP, , , ,43104800, , ,X, ,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , , , , ,,,
800,RS02,1800011246,2025,1, ,,, ,1,D, , , ,S,SBEL, ,D§, ,534898.68,534898.68,0,0,89149.78,89149.78,0.0,0.0, , ,0, , ,0,,344001SPB DOO, , , ,RFBU,EURP, , ,41100000,41100000,251793, ,X, ,2025-11-11,8,90,0,0,0.0,0,534898.68,0.0,0.0,Z, , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,344001, , , ,,0, , ,X,RS02, ,,,
800,RS02,1800011246,2025,2, ,,, ,50,S, , , ,H,SBEL, ,D§, ,136692.0,136692.0,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,20251111,344001SPB DOO, , ,RFBU,EURP,SBEL9997, , ,70111011, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,SH, , , ,,0, , , , , ,,,
800,RS02,1800011246,2025,3, ,,, ,50,S, , , ,H,SBEL, ,D§, ,90816.8,90816.8,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,20251111,344001SPB DOO, , ,RFBU,EURP,SBEL9997, , ,70111011, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,SH, , , ,,0, , , , , ,,,
800,RS02,1800011246,2025,4, ,,, ,50,S, , , ,H,SBEL, ,D§, ,101077.3,101077.3,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,20251111,344001SPB DOO, , ,RFBU,EURP,SBEL9997, , ,70111011, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,SH, , , ,,0, , , , , ,,,
800,RS02,1800011246,2025,5, ,,, ,50,S, , , ,H,SBEL, ,D§, ,117162.8,117162.8,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,20251111,344001SPB DOO, , ,RFBU,EURP,SBEL9997, , ,70111011, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,SH, , , ,,0, , , , , ,,,
800,RS02,1800011246,2025,6,T,,, ,50,S, , , ,H,SBEL, ,D§, ,89149.78,89149.78,0,0,0.0,0.0,445748.9,445748.9, ,A,1,MWS, ,0,,20251111, , , ,RFBU,EURP, , , ,43104800, , ,X, ,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , , , , ,,,
800,RS02,1800011248,2025,1, ,,, ,1,D, , , ,S,SBEL, ,D§, ,73224.48,73224.48,0,0,12204.08,12204.08,0.0,0.0, , ,0, , ,0,,6058001DMB PROFESS, , , ,RFBU,EURP, , ,41100000,41100000,252001, ,X, ,2025-11-11,6,60,0,0,0.0,0,73224.48,0.0,0.0,Z, , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,6058001, , , ,,0, , ,X,RS02, ,,,
800,RS02,1800011248,2025,2, ,,, ,50,S, , , ,H,SBEL, ,D§, ,61020.4,61020.4,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,20251111,6058001DMB PROFESSIONAL TAPE DOO, , ,RFBU,EURP,SBEL9997, , ,70111010, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,C, , , ,,0, , , , , ,,,
800,RS02,1800011248,2025,3,T,,, ,50,S, , , ,H,SBEL, ,D§, ,12204.08,12204.08,0,0,0.0,0.0,61020.4,61020.4, ,A,1,MWS, ,0,,20251111, , , ,RFBU,EURP, , , ,43104800, , ,X, ,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , , , , ,,,
800,RS02,1800011249,2025,1, ,,, ,1,D, , , ,S,SBEL, ,D§, ,3048583.68,3048583.68,0,0,508097.28,508097.28,0.0,0.0, , ,0, , ,0,,33001KONCERN BAMBI, , , ,RFBU,EURP, , ,41100000,41100000,251766, ,X, ,2025-11-11,6,60,0,0,0.0,0,3048583.68,0.0,0.0,Z, , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,33001, , , ,,0, , ,X,RS02, ,,,
800,RS02,1800011249,2025,2, ,,, ,50,S, , , ,H,SBEL, ,D§, ,79200.0,79200.0,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,20251111,33001KONCERN BAMBI A.D. POŽAREVAC, , ,RFBU,EURP,SBEL9998, , ,70111018, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,FD, , , ,,0, , , , , ,,,
800,RS02,1800011249,2025,3, ,,, ,50,S, , , ,H,SBEL, ,D§, ,447244.8,447244.8,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,20251111,33001KONCERN BAMBI A.D. POŽAREVAC, , ,RFBU,EURP,SBEL9998, , ,70111018, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,FD, , , ,,0, , , , , ,,,
800,RS02,1800011249,2025,4, ,,, ,50,S, , , ,H,SBEL, ,D§, ,1013601.6,1013601.6,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,20251111,33001KONCERN BAMBI A.D. POŽAREVAC, , ,RFBU,EURP,SBEL9998, , ,70111018, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,FD, , , ,,0, , , , , ,,,
800,RS02,1800011249,2025,5, ,,, ,50,S, , , ,H,SBEL, ,D§, ,1000440.0,1000440.0,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,20251111,33001KONCERN BAMBI A.D. POŽAREVAC, , ,RFBU,EURP,SBEL9998, , ,70111018, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,FD, , , ,,0, , , , , ,,,
800,RS02,1800011249,2025,6,T,,, ,50,S, , , ,H,SBEL, ,D§, ,508097.28,508097.28,0,0,0.0,0.0,2540486.4,2540486.4, ,A,1,MWS, ,0,,20251111, , , ,RFBU,EURP, , , ,43104800, , ,X, ,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , , , , ,,,
800,RS02,1800009903,2025,1, ,,, ,1,D, , , ,S,SBEL, ,D§, ,1473624.0,1473624.0,0,0,245604.0,245604.0,0.0,0.0, , ,0, , ,0,,6304006MAGACIN, , , ,RFBU,EURP, , ,41100000,41100000,252016, ,X, ,2025-10-06,6,60,0,0,0.0,0,1473624.0,0.0,0.0,Z, , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,6304006, , , ,,0, , ,X,RS02, ,,,
800,RS02,1800009903,2025,2, ,,, ,50,S, , , ,H,SBEL, ,D§, ,548784.0,548784.0,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,20251006,6304006MAGACIN, , ,RFBU,EURP,SBEL9997, , ,70111010, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,C, , , ,,0, , , , , ,,,
800,RS02,1800009903,2025,3, ,,, ,50,S, , , ,H,SBEL, ,D§, ,679236.0,679236.0,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,20251006,6304006MAGACIN, , ,RFBU,EURP,SBEL9997, , ,70111010, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,C, , , ,,0, , , , , ,,,
800,RS02,1800009903,2025,4,T,,, ,50,S, , , ,H,SBEL, ,D§, ,245604.0,245604.0,0,0,0.0,0.0,1228020.0,1228020.0, ,A,1,MWS, ,0,,20251006, , , ,RFBU,EURP, , , ,43104800, , ,X, ,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , , , , ,,,
800,RS02,1800010982,2025,5, ,,, ,50,S, , , ,H,SBEL, ,D§, ,19324.8,19324.8,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,20251104,20194000FORMA IDEALE DOO, , ,RFBU,EURP,SBEL9997, , ,70111010, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,C, , , ,,0, , , , , ,,,
800,RS02,1800011017,2025,10, ,,, ,50,S, , , ,H,SBEL, ,D§, ,112594.4,112594.4,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,20251104,33001KONCERN BAMBI A.D. POŽAREVAC, , ,RFBU,EURP,SBEL9998, , ,70111018, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,FD, , , ,,0, , , , , ,,,
800,RS03,1800003159,2025,7, ,,, ,50,S, , , ,H,SBAP, ,J§, ,110879.24,946.0,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,C005765 ANTOPACK S, , , ,RFBU,EURP,SBAP9998, , ,70121007, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , , , , ,,,
800,RS03,1800003159,2025,1, ,,, ,1,D, , , ,S,SBAP, ,J§, ,1200295.91,10240.69,0,0,0.0,0.0,0.0,0.0, , ,0, , ,0,, ,41100100, , ,RFBU,EURP, , ,41100100,41100100,251724, ,X, ,2025-09-29,6,60,0,0,0.0,0,10240.69,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, ,NOV4, , ,,0, , ,X,SBAP, ,,,
